"nombre","telefono","correo","estrellas","opiniones","pagina_web","clasificacion_sitio","anio_sitio","es_lead","categoria","direccion","zona","maps_url"
"Mercedes-Benz - Inchcape Matríz","099 793 6662","","5","135","http://www.mercedes-benz.com.ec/?utm_campaign=gmb&utm_medium=organic&utm_source=local","sitio_propio","","false","Concesionario Mercedes Benz","Av. Galo Plaza Lasso y Sabanilla 62-103, 170138 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Mercedes-Benz+-+Inchcape+Matr%C3%ADz/data=!4m7!3m6!1s0x91d5858a2ae66c3b:0x17ec4e0f3d1b8197!8m2!3d-0.1243248!4d-78.4808891!16s%2Fg%2F11pcsk8njd!19sChIJO2zmKoqF1ZERl4EbPQ9O7Bc?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"VIP AUTOS","(02) 264-1812","","3.6","15","","ninguno","","true","Concesionario de automóviles","Av. 6 de Diciembre y De los Pinos &, 170138 Quito","La Mariscal, Quito","https://www.google.com/maps/place/VIP+AUTOS/data=!4m7!3m6!1s0x91d599a0e9343c77:0x5df4bffca5607b53!8m2!3d-0.1374517!4d-78.4732631!16s%2Fg%2F11gmh_g75l!19sChIJdzw06aCZ1ZERU3tgpfy_9F0?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"F Autos","099 881 8550","ayuda@patiotuerca.com; agf1autos@hotmail.com","4","14","https://ecuador.patiotuerca.com/dealers-profile/f-autos-cia-lda/248","sitio_propio","2026","false","Tienda de vehículos de segunda mano y de ocasión","Av. 6 de Diciembre y Fray Leonardo Murialdo N58-68 y, 170513 Quito","La Mariscal, Quito","https://www.google.com/maps/place/F+Autos/data=!4m7!3m6!1s0x91d585335f1c9f47:0x8e7717a5edef9b02!8m2!3d-0.1306189!4d-78.475858!16s%2Fg%2F11l1brbdjv!19sChIJR58cXzOF1ZERApvv7aUXd44?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Autocor Av. Eloy Alfaro","096 770 2220","datospersonales@autocor.com.ec","4.7","334","http://www.autocor.com.ec/","sitio_propio","2026","false","Tienda de vehículos de segunda mano y de ocasión","Av. Eloy Alfaro, 170516 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Autocor+Av.+Eloy+Alfaro/data=!4m7!3m6!1s0x91d5915dce364681:0xcb45a4a57584b169!8m2!3d-0.1665056!4d-78.4684247!16s%2Fg%2F11j12hrndq!19sChIJgUY2zl2R1ZERabGEdaWkRcs?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Ambacar Galo Plaza","098 855 7898","nombre@email.com","4.2","333","https://www.ambacar.com/","sitio_propio","","false","Concesionario de automóviles","Avenida Galo Plaza N 59 - 155 y Francisco Namiña, 170120 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Ambacar+Galo+Plaza/data=!4m7!3m6!1s0x91d585d908532405:0x108619b679385a53!8m2!3d-0.1277947!4d-78.480373!16s%2Fg%2F11gr429p1x!19sChIJBSRTCNmF1ZERU1o4ebYZhhA?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"ICT Autos","096 901 2193","","4.1","19","https://www.ictautos.com/","sitio_propio","2026","false","Concesionario de automóviles","Av. 6 de Diciembre 170502, 170138 Quito","La Mariscal, Quito","https://www.google.com/maps/place/ICT+Autos/data=!4m7!3m6!1s0x91d59b8fc99aec6d:0xf504af2fd3632515!8m2!3d-0.1418122!4d-78.4740608!16s%2Fg%2F11sfx50gbp!19sChIJbeyayY-b1ZERFSVj0y-vBPU?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"One Stop Autos","098 452 3473","","3.4","34","","ninguno","","true","Concesionario de automóviles","170144 Quito","La Mariscal, Quito","https://www.google.com/maps/place/One+Stop+Autos/data=!4m7!3m6!1s0x91d59b097941b679:0x153e18b164bc6156!8m2!3d-0.1193707!4d-78.4917245!16s%2Fg%2F11n2z7cf_x!19sChIJebZBeQmb1ZERVmG8ZLEYPhU?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Lavca Norte","(02) 394-7720","info@lavca.com.ec; info@lavca.com","3.7","87","https://www.lavca.com.ec/","sitio_propio","","false","Concesionario de automóviles","Fray Leonardo Murialdo 2, 170138 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Lavca+Norte/data=!4m7!3m6!1s0x91d58518bbae4907:0x174c9cb39c1441ae!8m2!3d-0.1316625!4d-78.4762969!16s%2Fg%2F11q2shyvxw!19sChIJB0muuxiF1ZERrkEUnLOcTBc?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Škoda Ecuador - Quito","(02) 601-2614","","4.1","27","","ninguno","","true","Concesionario Skoda","Av. Galo Plaza Lasso y Sabanilla 4973 y, 170303 Quito","La Mariscal, Quito","https://www.google.com/maps/place/%C5%A0koda+Ecuador+-+Quito/data=!4m7!3m6!1s0x91d59bf24e110e85:0x65f541e6e44c6ab4!8m2!3d-0.1245822!4d-78.4803532!16s%2Fg%2F11kn6r9wxd!19sChIJhQ4RTvKb1ZERtGpM5OZB9WU?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"1001 Carros","1800 100 122 ext. 6700","","4","335","http://www.1001carros.com/","sitio_propio","","false","Concesionario de automóviles","Av. Galo Plaza Lasso y Rafael Ramos, 170512 Quito","La Mariscal, Quito","https://www.google.com/maps/place/1001+Carros/data=!4m7!3m6!1s0x91d59b618ebfed33:0xfc476a00338db86!8m2!3d-0.1503443!4d-78.4844117!16s%2Fg%2F11fl47mvxz!19sChIJM-2_jmGb1ZERhts4A6B2xA8?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"URBANPLAZA","(02) 240-8215","info@urban-car.com; infoseminuevos@urban-car.com; mitaller@urban-car.com","3.9","7","http://www.urbancarautos.com/","sitio_propio","2024","false","Concesionario de automóviles","Av. Galo Plaza Lasso 3082, 170138 Quito","La Mariscal, Quito","https://www.google.com/maps/place/URBANPLAZA/data=!4m7!3m6!1s0x91d5855d1eb8b63b:0xeb0c867cf576b5d4!8m2!3d-0.132!4d-78.4813492!16s%2Fg%2F11trykft1k!19sChIJO7a4Hl2F1ZER1LV29XyGDOs?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"JMC","097 871 0012","","3.7","181","https://galmack.com.ec/contactanos/","sitio_propio","","false","Concesionario de camiones","Parque de los Recuerdos, Dirección: Av. Galo Plazo Lasso, y y Manuel Ambrosi, 170513 Quito","La Mariscal, Quito","https://www.google.com/maps/place/JMC/data=!4m7!3m6!1s0x91d5856148d966ab:0xf959aaef6d6747b7!8m2!3d-0.1181462!4d-78.4796062!16s%2Fg%2F11gmyvkx5d!19sChIJq2bZSGGF1ZERt0dnbe-qWfk?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Casabaca, Agencia Norte","096 292 0000","","4.5","262","https://www.casabaca.com/","sitio_propio","2026","false","Taller mecánico","Av. Galo Plaza Lasso, 170123 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Casabaca,+Agencia+Norte/data=!4m7!3m6!1s0x91d5857cb288b7c1:0x53905333b5db6e33!8m2!3d-0.1186536!4d-78.4800773!16s%2Fg%2F11cnc0k64b!19sChIJwbeIsnyF1ZERM27btTNTkFM?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Grupo Roldan / JAC / Jetour / Sany / Beiben Truck / Zongshen / Textron / Bianchi","(02) 346-4890 ext. 3318","comercialroldan2018@gmail.com","4.2","90","https://gruporoldan.com.ec/","sitio_propio","","false","Concesionario de automóviles","Av. 6 de Diciembre &, 170138 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Grupo+Roldan+%2F+JAC+%2F+Jetour+%2F+Sany+%2F+Beiben+Truck+%2F+Zongshen+%2F+Textron+%2F+Bianchi/data=!4m7!3m6!1s0x91d585cff648dab1:0x2dcd81ca6ae2fa96!8m2!3d-0.1210503!4d-78.4797353!16s%2Fg%2F11lm9bwf05!19sChIJsdpI9s-F1ZERlvriasqBzS0?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"EcuaAuto Chevrolet - Río Coca","099 140 2100","","4.5","1193","https://www.ecuaautochevrolet.ec/?utm_source=google&utm_medium=banner&utm_id=business","sitio_propio","","false","Concesionario Chevrolet","Río Coca, y y Av. de los Shyris, 170138 Quito","La Mariscal, Quito","https://www.google.com/maps/place/EcuaAuto+Chevrolet+-+R%C3%ADo+Coca/data=!4m7!3m6!1s0x91d59aa051989b71:0xa6c5bcdc953dea00!8m2!3d-0.1625428!4d-78.4775428!16s%2Fg%2F1vlzcfn6!19sChIJcZuYUaCa1ZERAOo9ldy8xaY?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Grupo Mavesa Quito Norte","1800 628 372","","4.3","173","","ninguno","","true","Concesionario de camiones","Galo Plaza Lasso, y y Sebastián Moreno, Quito","La Mariscal, Quito","https://www.google.com/maps/place/Grupo+Mavesa+Quito+Norte/data=!4m7!3m6!1s0x91d585b60abd3ec1:0xd47d26c2f06e222!8m2!3d-0.1063284!4d-78.4766524!16s%2Fg%2F11jrqhgr56!19sChIJwT69CraF1ZERIuIGL2zSRw0?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Zona Franca autos","096 833 8138","","4.1","170","","ninguno","","true","Concesionario de automóviles","Cristóbal De Ayala 93, 170138 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Zona+Franca+autos/data=!4m7!3m6!1s0x91d58f2f5a10dd07:0xeeb74d1980275fc1!8m2!3d-0.1428838!4d-78.4695957!16s%2Fg%2F11j4ttk1j6!19sChIJB90QWi-P1ZERwV8ngBlNt-4?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Vamsmotors","099 879 9914","","5","6","","ninguno","","true","Concesionario de automóviles","Av. Galo Plaza Lasso y Porfirio Romero &, 170138 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Vamsmotors/data=!4m7!3m6!1s0x91d59bd3bca01a93:0x9f31e52b72d11307!8m2!3d-0.138061!4d-78.4826741!16s%2Fg%2F11sff7gpw1!19sChIJkxqgvNOb1ZERBxPRcivlMZ8?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Toyota Casabaca - El Condado","1800 227 222","","4.4","98","http://www.casabaca.com/","sitio_propio","2026","false","Concesionario Toyota","Av de la Prensa y Av. Mariscal Sucre Centro Comercial Condado Shopping (planta baja","La Mariscal, Quito","https://www.google.com/maps/place/Toyota+Casabaca+-+El+Condado/data=!4m7!3m6!1s0x91d585d6e477b5d7:0x281406323c38467d!8m2!3d-0.1026333!4d-78.4906758!16s%2Fg%2F11hf8bpdpq!19sChIJ17V35NaF1ZERfUY4PDIGFCg?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"TOBAMOTORS Renault","099 251 7493","","4.7","226","https://es-la.facebook.com/tobamotorsrenault/","solo_red_social","","true","Taller mecánico","170144 Quito","La Mariscal, Quito","https://www.google.com/maps/place/TOBAMOTORS+Renault/data=!4m7!3m6!1s0x91d585761a50311f:0x753ebb04beffb99e!8m2!3d-0.1102745!4d-78.4913142!16s%2Fg%2F11g6bk20r9!19sChIJHzFQGnaF1ZERnrn_vgS7PnU?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"CABRERA AUTOS","223-5837","","4.5","565","http://www.cabrerautos.com/","sitio_propio","2026","false","Compraventa de automóviles","Av. 10 de Agosto y Av. Mariana de Jesús N31 133 y, 170135 Quito","La Mariscal, Quito","https://www.google.com/maps/place/CABRERA+AUTOS/data=!4m7!3m6!1s0x91d59a641d13687d:0x749552c3f0475ae1!8m2!3d-0.1895461!4d-78.4926879!16s%2Fg%2F11cn6sslq0!19sChIJfWgTHWSa1ZER4VpH8MNSlXQ?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Sinotruk - Carapungo | Vehicentro","099 204 8229","contacto@vehicentro.com","4.5","56","https://vehicentro.com/","sitio_propio","2026","false","Concesionario de camiones","Frente a Santa Maria de Carapungo, Av. Simón Bolívar, 170133 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Sinotruk+-+Carapungo+%7C+Vehicentro/data=!4m7!3m6!1s0x91d58f8dbdabdb2d:0x5dec9833905d0922!8m2!3d-0.1120741!4d-78.4577208!16s%2Fg%2F11h7vqmfjc!19sChIJLdurvY2P1ZERIgldkDOY7F0?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Urgentito Pomasqui","096 320 4579","","4.5","236","","ninguno","","true","Concesionario de automóviles","METROS DEL COLEGIO FRANCES, AV MANUEL CORDOVA GALARZA Y SAMUEL, Francisco Castellanos 300, 170120 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Urgentito+Pomasqui/data=!4m7!3m6!1s0x91d589d08677c85d:0xfef04a102bd04b33!8m2!3d-0.0619585!4d-78.4572174!16s%2Fg%2F11sdytj0zq!19sChIJXch3htCJ1ZERM0vQKxBK8P4?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"TEXTRON OFF ROAD QUITO","099 455 5135","","4","8","","ninguno","","true","Concesionario de automóviles","VGHC+H5C, Av. 6 de Diciembre, 170138 Quito","La Mariscal, Quito","https://www.google.com/maps/place/TEXTRON+OFF+ROAD+QUITO/data=!4m7!3m6!1s0x91d585ecfe153abb:0xfa42b98294d96b4f!8m2!3d-0.1210718!4d-78.4796194!16s%2Fg%2F11ll52yc8z!19sChIJuzoV_uyF1ZERT2vZlIK5Qvo?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Enderezada Pintura Automotriz AutoSpace","099 761 7572","","4.9","107","","ninguno","","true","Taller de reparación de automóviles","Av. Isidro Ayora y Avenida Clemente Yerovi Indaburu &, 170302 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Enderezada+Pintura+Automotriz+AutoSpace/data=!4m7!3m6!1s0x91d58f676223a691:0xd9b58c2224bb48b2!8m2!3d-0.0918634!4d-78.4677397!16s%2Fg%2F11dylq_hx2!19sChIJkaYjYmeP1ZERski7JCKMtdk?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Hybrid Service","099 875 7928","cleon@hybrid-service.com","4.9","99","https://hybrid-service.com/","sitio_propio","2024","false","Taller de reparación de automóviles","Chediak, 170144 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Hybrid+Service/data=!4m7!3m6!1s0x91d58fd81b1f4471:0x2323449a46be2493!8m2!3d-0.1073254!4d-78.4716733!16s%2Fg%2F11h23m3p63!19sChIJcUQfG9iP1ZERkyS-RppEIyM?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Jgc Importadores Industriales","(02) 247-9935","informacion@jgcimportadores.com","4.7","21","http://www.jgcimportadores.com/","sitio_propio","2026","false","Distribuidores de carretillas elevadoras","Sebastián Moreno 2 Y, 150, 170310 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Jgc+Importadores+Industriales/data=!4m7!3m6!1s0x91d585812aa80fe5:0x97bfb89a3fe98998!8m2!3d-0.105263!4d-78.478039!16s%2Fg%2F11bbrp2fq5!19sChIJ5Q-oKoGF1ZERmInpP5q4v5c?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Quito Motors Granados","099 976 3673","","4","224","","ninguno","","true","Concesionario Ford","AV, Av. de los Granados y Shuara, 170124 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Quito+Motors+Granados/data=!4m7!3m6!1s0x91d59072cccf7e6b:0x1dea3b1e1546f7b0!8m2!3d-0.164904!4d-78.4656647!16s%2Fg%2F11gfmmccps!19sChIJa37PzHKQ1ZERsPdGFR476h0?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Disauto","099 391 3670","importadoradisauto@gmail.com","4.3","141","http://www.disauto.ec/","sitio_propio","2026","false","Tienda de repuestos para automóviles","Disauto Centro Automotriz, 170208 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Disauto/data=!4m7!3m6!1s0x91d58f0629b18175:0x7a66776b5b57ad79!8m2!3d-0.1070065!4d-78.4412572!16s%2Fg%2F1pv6ymrb4!19sChIJdYGxKQaP1ZERea1XW2t3Zno?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Starmotors S.A Jac Autos Granados","(02) 605-1666","ejemplo@gmail.com","4.2","289","https://jac.com.ec/","sitio_propio","2026","false","Compraventa de automóviles","Av. de los Granados y Av. Eloy Alfaro E14-215 y, 170503 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Starmotors+S.A+Jac+Autos+Granados/data=!4m7!3m6!1s0x91d590744168c5f9:0x98d87156f640fa8!8m2!3d-0.1659416!4d-78.4693544!16s%2Fg%2F1w_vpbvm!19sChIJ-cVoQXSQ1ZERqA9kbxWHjQk?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Teojama Comercial - Sucursal Calderón Quito","(02) 400-4104","","4.6","65","http://www.teojama.com/","sitio_propio","","false","Taller de camiones","Revisión Vehicular, Calle Viteri 149 y Panamericana Norte. Junto a, 170155 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Teojama+Comercial+-+Sucursal+Calder%C3%B3n+Quito/data=!4m7!3m6!1s0x91d58f0714947627:0x690ee9830cc3ecb2!8m2!3d-0.1043382!4d-78.4418798!16s%2Fg%2F11h8cj_bgj!19sChIJJ3aUFAeP1ZERsuzDDIPpDmk?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Offerschocados","(02) 202-1605","","4.1","47","http://www.offerschocados.com.ec/","sitio_propio","","true","Subastas de coches","Humberto Cabezas, 170202 Quito","La Mariscal, Quito","https://www.google.com/maps/place/Offerschocados/data=!4m7!3m6!1s0x91d58fa13bb8ec7d:0xc3f07ac60705e14d!8m2!3d-0.1035942!4d-78.4308616!16s%2Fg%2F11bwkj81z3!19sChIJfey4O6GP1ZERTeEFB8Z68MM?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Autocor Av. Orellana","099 043 6699","datospersonales@autocor.com.ec","4.5","528","http://www.autocor.com.ec/","sitio_propio","2026","false","Tienda de vehículos de segunda mano y de ocasión","Av. Francisco de Orellana y Enrique Gangotena E4-328 y, 170522 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Autocor+Av.+Orellana/data=!4m7!3m6!1s0x91d59b6063aab6d1:0x4e04010f2bc91338!8m2!3d-0.1976691!4d-78.4902317!16s%2Fg%2F11h0t8qy1p!19sChIJ0baqY2Cb1ZEROBPJKw8BBE4?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"1001Carros - Agencia Carrión","1800 100 122","","4.1","504","http://www.1001carros.com/","sitio_propio","","false","Tienda de vehículos de segunda mano y de ocasión","Av 10 de Agosto N21- 281 y Carrion, 170526 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/1001Carros+-+Agencia+Carri%C3%B3n/data=!4m7!3m6!1s0x91d59a155bc79aeb:0xf6c1e39b58a130db!8m2!3d-0.2022685!4d-78.4973373!16s%2Fg%2F11c44yhzpj!19sChIJ65rHWxWa1ZER2zChWJvjwfY?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Auto Directo","098 728 6955","","4.9","275","","ninguno","","true","Consecionaria de vehículos de powersports","Av. 10 de Agosto y Bartolome de las Casas &, 170102 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Auto+Directo/data=!4m7!3m6!1s0x91d5857d1c1bd037:0x74ea5ff415437888!8m2!3d-0.1935787!4d-78.4943815!16s%2Fg%2F11txglb_gd!19sChIJN9AbHH2F1ZERiHhDFfRf6nQ?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Patiotuerca Ecuador","098 414 7408","ayuda@patiotuerca.com","4.1","273","http://www.patiotuerca.com/","sitio_propio","2026","false","Concesionario de automóviles","Av. La Coruña E12-148, 170143 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Patiotuerca+Ecuador/data=!4m7!3m6!1s0x91d59a9f8dd32cf1:0x4f80f36c4d90d0bc!8m2!3d-0.2061545!4d-78.4822546!16s%2Fg%2F11bx8rfnq1!19sChIJ8SzTjZ-a1ZERvNCQTWzzgE8?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"El Palacio Automotriz","","","4.4","7","","ninguno","","true","Concesionario de automóviles","QFVQ+6F4, M. Aguilar, 170103 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/El+Palacio+Automotriz/data=!4m7!3m6!1s0x91d59a30c4936c17:0x1b18b7da622e23dd!8m2!3d-0.2069788!4d-78.5113031!16s%2Fg%2F11ldq6tnf7!19sChIJF2yTxDCa1ZER3SMuYtq3GBs?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Carrera Autos | Usados Multimarca","(02) 256-4815","","4.5","93","http://www.carreraautos.com.ec/","sitio_propio","","false","Tienda de vehículos de segunda mano y de ocasión","Av. 6 de Diciembre 47, N28-47, 170517 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Carrera+Autos+%7C+Usados+Multimarca/data=!4m7!3m6!1s0x91d59a723274b6e5:0x488933205bc00981!8m2!3d-0.1975759!4d-78.4840342!16s%2Fg%2F11c70hwqrx!19sChIJ5bZ0MnKa1ZERgQnAWyAziUg?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"ChevyPlan - Showroom Quito","1800 243 897","servicioalcliente@chevyplan.com.ec","4","247","http://www.chevyplan.com.ec/","sitio_propio","","false","Concesionario de automóviles","Showroom ChevyPlan, Av. Francisco de Orellana 766, 170517 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/ChevyPlan+-+Showroom+Quito/data=!4m7!3m6!1s0x91d59075ee32ce3b:0xaa807a5d7c7aad32!8m2!3d-0.1987383!4d-78.4848645!16s%2Fg%2F11c1tsz81c!19sChIJO84y7nWQ1ZERMq16fF16gKo?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Quito Motors - Ford","099 976 3673","sudamerica@izmocars.com","4.1","437","http://www.quitomotors.com.ec/","sitio_propio","","false","Concesionario de coches de carreras","N25-108 y, Av. 10 de Agosto","Centro Histórico, Quito","https://www.google.com/maps/place/Quito+Motors+-+Ford/data=!4m7!3m6!1s0x91d59a69811605bf:0x5840d8f31cc564a4!8m2!3d-0.1972125!4d-78.4954708!16s%2Fg%2F11b7y70hrd!19sChIJvwUWgWma1ZERpGTFHPPYQFg?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Casabaca - Matriz","1800 227 222","","4.4","543","http://www.casabaca.com/","sitio_propio","2026","false","Concesionario Toyota","Av. 10 de Agosto y Carrión N21-281 y, 170520 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Casabaca+-+Matriz/data=!4m7!3m6!1s0x91d59a3fe2efa241:0xd93d3ad8342be41!8m2!3d-0.2021493!4d-78.4987291!16s%2Fg%2F11c6t96kqw!19sChIJQaLv4j-a1ZERQb5Cg63Tkw0?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"BAIC Ecuador","","","4.5","104","https://baic.ec/","sitio_propio","2026","false","Concesionario de automóviles","PB Automotores y Anexos, Av. Francisco de Orellana y Av. 10 de Agosto, 170522 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/BAIC+Ecuador/data=!4m7!3m6!1s0x91d59b6dcc186033:0x1425780e08ac10a0!8m2!3d-0.1961906!4d-78.4948069!16s%2Fg%2F11hyt43swz!19sChIJM2AYzG2b1ZERoBCsCA54JRQ?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Lavca Matriz","(02) 394-7720","","4.3","336","","ninguno","","true","Concesionario de automóviles","Av. 10 de Agosto, 170521 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Lavca+Matriz/data=!4m7!3m6!1s0x91d59a903feffff9:0x3bc3b77e8175a042!8m2!3d-0.1726304!4d-78.4880286!16s%2Fg%2F11c2mk55td!19sChIJ-f_vP5Ca1ZERQqB1gX63wzs?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Metrocar S.A. - González Suárez","096 944 8350","","4.2","203","http://www.metrocarchevrolet.com/?utm_source=google&utm_medium=banner&utm_id=business","sitio_propio","","false","Concesionario de automóviles","Av. Francisco de Orellana 360, 170517 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Metrocar+S.A.+-+Gonz%C3%A1lez+Su%C3%A1rez/data=!4m7!3m6!1s0x91d59a73528a67ef:0xf58197a080b97b8f!8m2!3d-0.2007604!4d-78.4815213!16s%2Fg%2F1txc82zm!19sChIJ72eKUnOa1ZERj3u5gKCXgfU?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"Taller Quito Motors Matriz","099 147 1384","sudamerica@izmocars.com","4.4","80","http://www.quitomotors.com.ec/","sitio_propio","","false","Oficinas de empresa","Javier Ascazubi, 170515 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/Taller+Quito+Motors+Matriz/data=!4m7!3m6!1s0x91d59ba1000a4f21:0x59392e239545fb91!8m2!3d-0.1962202!4d-78.4948178!16s%2Fg%2F11gmw5l9nk!19sChIJIU8KAKGb1ZERkftFlSMuOVk?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
"AUTOSDR","098 703 2171","","4.3","7","","ninguno","","true","Concesionario de automóviles","Capitan Alfonso Yepez, y y Av. Galo Plaza Lasso, 170512 Quito","Centro Histórico, Quito","https://www.google.com/maps/place/AUTOSDR/data=!4m7!3m6!1s0x91d59b0d9ffebc45:0xe11fb7d8408ed31d!8m2!3d-0.1358064!4d-78.4824!16s%2Fg%2F11xcs01kf7!19sChIJRbz-nw2b1ZERHdOOQNi3H-E?authuser=0&hl=es-419&g_ep=EgoyMDI2MDkyMC4wIJJjKgBIAVAD&rclk=1"
